"shangpaishijian","licheng","biansu","zhouju","mali","tianchuang1","tianchuang2","zhenpizuoyi","daocheyingxiang","daocheleida","GPS","zhongdashigu","waiguan_neishi","yuanjia","baojia","ratio","SUV","紧凑型车","其他","小型车","中大型车","中型车","国四","国五","普通级轿车","微型轿车","中高级轿车","中级轿车","华晨宝马","其他.1","上汽大众","上汽集团","上汽通用别克","上汽通用雪佛兰","一汽.大众奥迪","长安福特"
38,6.76,"0",2430,184,"0","0","0","0","1","0","0","0",63.8,23.8,-0.519193873436507,"0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
9,1.5,"0",2650,204,"1","1","1","0","1","0","0","1",21.1,14,0.678962545567989,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
12,8.97,"0",2856,180,"1","0","1","0","1","0","0","1",33.6,16.8,0,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
26,9.02,"1",2648,170,"1","0","0","0","1","0","0","1",16.5,7.5,-0.182321556793955,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
81,19.71,"0",2933,258,"1","1","1","1","1","1","0","0",92.6,18,-1.42176874931355,"1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
22,3.02,"0",2807,237,"1","1","1","1","1","0","0","0",60.6,49,1.44081519999831,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
56,11.87,"0",2915,272,"1","0","1","1","1","1","0","1",97.5,24.8,-1.07549773136854,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
27,6.4,"1",2610,120,"1","0","1","0","1","0","0","1",8.4,3.8,-0.191055236762709,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
33,13.01,"0",2807,211,"1","1","1","1","1","1","0","0",61.6,23,-0.517758060541635,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
14,3.75,"1",2560,113,"0","0","0","1","1","1","0","1",8.1,4,-0.0246926125903715,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
7,4.61,"0",2707,167,"1","0","1","1","1","1","0","0",22.8,14.1,0.482851771723584,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
47,3.75,"0",2560,231,"0","0","1","0","1","1","0","0",130,32,-1.11923157587085,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
19,5.04,"0",3108,218,"1","0","1","1","1","1","0","1",54.2,34,0.520677920209002,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
25,4.9,"0",2610,105,"1","0","1","0","1","0","0","1",13.9,7,0.0143887374520995,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
20,6.4,"0",2850,211,"1","0","1","1","1","1","0","1",35.4,20,0.261364764134408,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
33,14.33,"0",2775,141,"1","0","0","1","0","0","0","1",20.2,12,0.380772495517793,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
5,3.6,"0",2741,241,"0","1","1","1","1","1","0","1",44.3,30,0.740937844396294,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
3,4.9,"0",2780,155,"1","0","0","1","0","0","0","0",21.3,15,0.867500567704723,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
38,10.05,"0",2820,184,"1","0","1","0","1","0","0","1",39,21,0.154150679827258,"0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
3,1.45,"0",2629,150,"1","1","0","1","1","1","0","0",24.7,16.8,0.754516126936238,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
12,4.89,"0",2815,147,"1","0","1","1","1","0","0","1",20.8,12,0.310154928303839,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
26,8.27,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,16,0.27115277050057,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
34,9.83,"0",2737,186,"1","0","1","0","1","0","0","1",21.7,8,-0.537954291154243,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
40,5.7,"0",2685,121,"1","0","0","1","1","1","0","1",16.6,7.2,-0.266628663253949,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
24,4.4,"1",2685,121,"0","0","0","0","0","0","0","1",11.8,9,1.16760516015506,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
13,5.72,"0",2686,110,"1","1","1","0","1","0","0","0",16.5,12,0.980829253011726,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
14,3.8,"0",2707,167,"1","0","1","0","1","0","0","0",20.3,11,0.16788087263916,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
6,4.9,"0",2850,203,"1","0","0","0","1","0","0","0",22,16,0.980829253011726,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
18,4,"0",2760,150,"1","1","0","0","1","1","0","0",36.8,18,-0.0434851119397385,"1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
0,3.43,"0",3088,258,"1","1","1","1","1","1","0","1",43.4,27,0.498555531174176,"0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
20,7,"1",2680,150,"1","0","0","1","1","1","0","1",14,7.3,0.0857668217574253,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
20,4.8,"0",2470,110,"1","0","1","0","1","1","0","0",12.9,6.8,0.108633841002795,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
41,3.7,"1",2470,86,"0","0","0","0","0","0","0","1",9.3,5,0.150822889734583,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
14,4.66,"0",2920,184,"1","1","0","0","1","0","0","0",40.1,25.6,0.568443702058988,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
4,0.58,"0",2646,150,"0","1","0","1","0","0","0","0",18.2,15,1.54489939129653,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
24,13.02,"0",3108,218,"1","0","1","1","1","1","0","0",54.2,27.7,0.0442876802011161,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
15,1.2,"0",2656,180,"1","0","1","1","1","0","0","1",23.2,15,0.603916046832003,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
67,5.5,"0",2803,163,"1","0","1","0","1","0","0","1",23.4,10,-0.29266961396282,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
68,6.8,"0",2635,170,"1","0","0","0","0","0","0","0",26,8.5,-0.722134717433198,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
63,10.27,"0",2815,171,"1","0","1","0","1","1","0","0",24.6,6,-1.1314021114911,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
1,3.9,"0",2860,279,"1","0","1","0","1","0","0","0",34.6,19.5,0.255719721748823,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
39,13,"0",2660,150,"0","0","0","0","0","0","0","1",21.5,10.5,-0.0465200156348929,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
4,0.88,"1",2700,118,"0","0","0","0","1","0","1","0",9.3,5.7,0.45953232937844,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
22,5.8,"0",2755,245,"1","1","1","0","1","0","0","1",52.6,29,0.206049117954909,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
36,2.4,"0",2685,184,"1","0","1","0","1","0","0","1",18.6,6.95,-0.516564520435009,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
21,7.92,"0",2968,184,"1","0","1","0","1","0","0","1",49.6,27,0.177886959726089,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
8,5,"0",3012,220,"1","0","0","0","1","1","0","1",54.3,30,0.210721031315653,"0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0"
13,3.48,"0",2578,105,"1","0","1","0","1","0","0","0",16,7.5,-0.125163142954006,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
10,1.18,"0",2670,190,"0","1","0","1","1","1","0","0",16,11,0.78845736036427,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
34,8.08,"0",2650,109,"1","0","1","1","1","1","0","0",11.9,5.9,-0.0168071183163812,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
2,1.25,"0",2638,150,"1","1","0","0","0","0","0","0",16.3,12,1.02629162708848,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
13,3,"0",2850,203,"1","0","0","1","1","1","0","0",24.2,15,0.488846717047216,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
23,3.18,"0",2920,184,"1","0","1","0","1","0","0","0",38.9,18.9,-0.0565703514883944,"0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
66,5.78,"0",2640,107,"1","0","0","0","0","0","0","0",14,5.1,-0.556810737007814,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
17,5.2,"0",2635,170,"1","0","0","0","0","0","0","1",26.7,14,0.0974553361507133,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
44,5.8,"0",3014,184,"1","0","1","0","1","0","0","0",47.5,19.9,-0.327096040992658,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
11,2.44,"0",2699,156,"1","1","0","0","1","0","0","0",29.3,23.5,1.39914250359774,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
6,5.93,"0",2837,186,"1","1","1","0","1","0","0","0",25.6,13.5,0.109484232841688,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
11,0.69,"0",2648,125,"1","0","0","1","1","1","0","0",15.1,9.3,0.472156482606837,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
29,2.49,"0",2640,160,"1","0","0","0","1","0","0","0",21.4,12.11,0.265093004739254,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
32,6.1,"0",2690,177,"1","1","1","1","1","0","0","0",26,13,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
11,2.6,"0",2684,160,"0","0","1","0","1","0","0","1",25.8,15,0.328504066972036,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
44,8,"0",2837,186,"1","1","1","0","1","1","0","1",27.8,10.8,-0.453667209926042,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
19,4.3,"0",2837,269,"1","1","1","0","1","0","0","0",40.2,23,0.290584832109742,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
31,6.03,"0",2737,147,"1","0","0","0","1","0","0","0",20.2,8.3,-0.360282885314931,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
14,2.8,"0",2810,184,"1","0","0","1","1","1","0","1",35.6,22.3,0.516822643238365,"0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
56,4.85,"0",2610,105,"1","0","1","0","1","0","0","0",14.6,7,-0.082238098236972,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
53,9,"0",2737,147,"1","0","0","0","1","0","0","1",20.1,8.1,-0.393042588109608,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
38,6.34,"0",2603,170,"1","1","1","0","1","0","0","1",40.9,18.5,-0.191290226776715,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
27,9.6,"0",2684,200,"1","1","1","1","1","1","0","0",31.7,18.18,0.296152018134515,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
5,4.98,"1",2750,112,"0","0","0","1","1","0","0","0",7.6,5.88,1.22923247108517,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
36,7.34,"1",2700,143,"0","0","0","0","0","0","0","1",11.8,4.8,-0.377294231141468,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
32,4.3,"0",2555,140,"1","0","1","1","1","0","0","0",19.2,8.5,-0.23017757797159,"1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
18,9.79,"0",2915,525,"1","1","1","1","1","1","0","0",206,65,-0.774372620482531,"1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
63,8.6,"0",3122,333,"1","1","1","1","1","1","0","0",126.5,30,-1.16834562668278,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
52,5.95,"0",2895,333,"1","0","1","0","1","1","0","0",100.1,43.5,-0.263248047114499,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
10,0.88,"0",2791,180,"1","1","1","1","1","1","0","0",30,23.38,1.26178558609501,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
24,8.14,"0",2755,204,"1","0","0","1","1","0","0","1",18,4.2,-1.18958406687384,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
44,5.9,"0",2920,300,"1","0","1","1","1","1","0","0",140.2,51.8,-0.53448182037816,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
17,5.08,"1",2745,136,"0","0","1","1","0","1","0","1",11.9,6,0.0168071183163812,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
45,6.26,"0",2760,204,"1","0","1","1","1","0","0","1",38.3,15.9,-0.342741849634808,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
2,2.69,"0",2690,184,"0","0","1","0","1","1","0","0",46.6,30.8,0.667504749946608,"0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
19,0.29,"0",2637,110,"1","0","0","0","1","0","0","0",15.7,11.5,1.00726251007988,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
0,1.35,"1",2661,133,"1","0","0","1","0","1","0","0",9.8,5.5,0.246133069538908,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
15,5.91,"0",3108,184,"1","0","1","0","1","0","0","0",47.3,28,0.372099414264364,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
29,3.89,"1",2495,110,"0","0","0","0","0","0","0","1",8.7,3.8,-0.254234138384241,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1"
27,6.4,"1",2610,120,"1","0","1","0","1","0","0","1",8.4,3.8,-0.191055236762709,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
54,8.85,"0",2635,152,"1","0","1","0","1","0","1","1",18.4,7.2,-0.441832752279039,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
20,10.22,"0",2933,306,"1","1","1","1","1","1","0","1",91,46,0.0219789067187752,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
3,2.25,"0",2850,163,"1","1","0","1","1","1","0","1",15.9,11.5,0.960742494444989,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
7,2.35,"0",2700,155,"1","0","0","0","1","0","0","0",20.7,14.8,0.919674829858396,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
25,3.64,"1",2685,121,"1","0","0","0","0","0","0","0",12.3,5.5,-0.212174519943636,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
21,6.59,"1",2660,190,"0","0","0","0","1","0","0","0",11.3,5.7,0.0176995770994009,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
15,9.36,"1",3100,136,"0","0","0","0","0","0","0","0",13.5,9,0.693147180559945,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
11,1.93,"0",2700,128,"1","0","0","0","1","0","0","0",12.9,10,1.23787435600162,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
37,3.5,"0",2578,105,"0","0","0","0","1","0","0","0",15.3,6.5,-0.302949544582569,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
65,9.09,"1",2640,124,"1","0","0","0","0","0","0","1",12.5,3.8,-0.828321958928198,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
5,2.06,"0",2850,181,"1","0","0","0","1","0","0","0",20.6,14.8,0.936769263217696,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
43,7.1,"0",3014,184,"1","0","1","0","1","0","0","1",47.5,20,-0.318453731118535,"0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
43,3.9,"0",2915,286,"1","0","1","1","1","1","0","0",61.9,31,0.00323102058144654,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
42,8.72,"0",2648,125,"0","0","0","0","0","0","0","0",14.2,6,-0.312374685042152,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
58,7.94,"0",2684,160,"1","1","1","1","1","1","0","1",27.3,10,-0.548121408509687,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
33,9.2,"0",2837,269,"1","1","1","1","1","1","0","0",51,20,-0.438254930931155,"0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
6,3.4,"1",2700,126,"1","0","0","0","1","0","0","0",13.6,7.2,0.117783035656383,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
4,6.53,"0",2850,245,"1","1","1","1","1","1","0","0",34.7,25,0.946749939358864,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
14,1.59,"0",2841,150,"1","0","0","0","1","0","0","0",20.6,14.5,0.865859878247263,"0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
1,3.98,"0",2603,170,"1","1","1","0","1","0","0","0",34.3,19.11,0.2295744416445,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
11,1.2,"0",2700,140,"1","0","1","1","0","0","0","0",16.4,11,0.711496319228142,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
72,9.8,"0",2790,190,"0","0","1","1","0","0","0","1",30.3,13,-0.285757144042197,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
9,2,"0",2712,163,"1","1","0","1","1","0","0","0",12.9,9,0.836248024200619,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
24,10.64,"0",2603,110,"1","0","1","0","0","0","0","1",12.9,8.01,0.493498457593487,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
14,0.79,"0",2660,154,"1","1","0","1","1","1","0","0",25.2,18.5,1.01566320568736,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
20,4.8,"0",2470,110,"1","0","1","0","1","1","0","0",12.9,6.8,0.108633841002795,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
66,8.95,"1",2600,111,"0","0","0","0","1","0","0","1",8.3,1.4,-1.595049174982,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
19,8.76,"1",2640,112,"0","0","0","0","1","0","0","1",7.4,2.5,-0.672944473242426,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
31,5.3,"1",2650,109,"0","0","0","0","1","0","0","1",8.7,2.5,-0.908258560176891,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
11,11.27,"1",2760,133,"0","0","0","0","1","0","0","0",10.2,4.5,-0.23638877806423,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
68,11.95,"1",2340,68,"0","0","0","0","1","0","0","1",4,0.4,-2.19722457733622,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
53,10.6,"1",2480,99,"0","0","1","0","0","0","0","0",7.6,1.5,-1.4028236630711,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
22,11.6,"1",2450,105,"0","0","0","0","0","0","0","0",8.6,2.85,-0.7018808605287,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
41,5.12,"1",2745,140,"1","0","1","1","1","1","0","1",9.6,3,-0.78845736036427,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
33,4.5,"1",2600,112,"0","0","0","0","0","0","0","0",6.8,2.6,-0.479573080261886,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
46,10.13,"1",2610,109,"1","0","0","0","1","0","0","0",7.3,1.8,-1.11696142733631,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
5,1.42,"0",2660,154,"1","1","0","1","1","1","0","0",12.7,7,0.205443974214809,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
66,12.6,"1",2710,143,"0","0","1","0","1","0","0","0",8.6,1.45,-1.59554880027343,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
55,6.16,"1",2540,106,"0","0","0","0","0","0","0","1",8,2.1,-1.0330150061823,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
69,10.7,"1",2685,117,"1","0","0","0","1","0","0","1",13.4,3,-1.24319351747922,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
66,8.98,"1",2340,68,"0","0","0","0","0","0","0","0",4.4,0.76,-1.56642052735041,"0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
50,9.97,"1",2500,61,"0","0","0","0","0","0","0","1",3.2,1.08,-0.674455047547793,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
28,5.9,"1",2600,113,"1","0","1","0","1","0","0","1",11.5,3.6,-0.785928914010911,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
12,5.18,"1",2640,114,"0","0","0","0","0","0","0","0",11.9,5.8,-0.0504308536268919,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
25,11.89,"1",2650,109,"0","0","0","0","0","0","0","1",7.8,2.4,-0.810930216216329,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
38,4.89,"0",2710,147,"0","0","0","0","1","0","0","0",15.6,5,-0.751416088683921,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
30,5.53,"1",2700,126,"1","0","0","0","1","0","0","0",13.6,6.6,-0.0588405000229333,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
20,5.53,"1",2710,131,"1","0","0","0","1","0","0","0",7.5,2.88,-0.472604410945793,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
28,4.3,"0",2755,204,"1","0","0","1","1","0","0","1",18,6.3,-0.619039208406224,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
48,6.7,"1",2610,106,"0","0","0","1","0","1","0","1",7,2,-0.916290731874155,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
3,7.8,"1",2686,110,"0","0","0","0","1","0","0","1",14,7,0,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
13,11.03,"1",2530,110,"0","0","0","0","0","0","0","0",11.2,5.1,-0.179048231448986,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
42,14.62,"0",2910,188,"1","0","0","1","1","1","0","0",27,6.7,-1.10851335965082,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
9,3.11,"1",2750,120,"1","0","0","1","1","0","0","1",7.4,4.8,0.613104472886409,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
51,7.71,"1",2515,52,"0","0","0","0","0","0","0","0",3.5,0.55,-1.67964217110735,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
11,1.3,"1",2687,113,"1","0","0","0","1","0","0","0",11.7,6,0.0512932943875509,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
59,2.63,"0",2640,124,"1","0","1","0","1","0","0","1",13.9,4.1,-0.871395411966264,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
43,12.05,"1",2680,133,"0","0","1","1","0","1","0","0",11.5,4.3,-0.515466003322493,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
5,6.99,"1",2519,116,"1","0","0","1","1","0","0","0",6.9,3.6,0.0870113769896297,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
58,9.6,"1",2610,112,"0","0","0","1","0","1","0","1",9.7,3,-0.803495237728811,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
10,2.01,"0",2655,117,"0","0","0","0","1","0","0","0",13.9,7.2,0.0719734996250892,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
61,9.31,"1",2610,105,"0","0","0","0","0","0","0","1",11.7,3.8,-0.731861692740636,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
19,7.45,"0",2662,114,"1","0","0","1","1","1","0","0",15,7,-0.133531392624523,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
10,2,"1",2725,109,"0","0","0","0","0","0","0","0",4.7,3.39,0.950802784179299,"0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
30,2.09,"1",2645,136,"0","0","0","0","1","1","0","1",10.8,4,-0.530628251062171,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
14,6.21,"0",2848,253,"1","1","1","1","1","1","0","1",43,20.5,-0.093090423066012,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
7,0.96,"0",2810,184,"1","0","1","1","1","1","0","1",53.2,40.8,1.19098560879912,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
15,10.97,"0",2898,211,"1","0","1","1","1","1","0","1",46.7,20,-0.288931291852213,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
21,1.04,"0",2530,125,"1","0","1","1","1","1","0","0",13.7,11,1.40464349978809,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
