shangpaishijian,licheng,biansu,zhouju,pailiang,mali,tianchuang1,tianchuang2,zhenpizuoyi,daocheyingxiang,daocheleida,GPS,zhongdashigu,waiguan_neishi,yuanjia,baojia,paifang,changshang,cheshen_type
44,10.52,0,2869,2,180,1,0,0,1,1,1,0,0,33.6,14.18,国四,一汽-大众奥迪,中型车
52,10.48,1,2500,1.5,120,0,0,0,0,0,1,1,1,6.8,1.4,国四,东南汽车,紧凑型车
10,2.13,0,2600,1.5,113,0,0,0,0,0,0,0,1,9.6,6,国五,上汽通用雪佛兰,紧凑型车
42,3.6,1,2700,1.6,128,1,0,0,0,1,0,0,1,12.5,4.58,国四,东风悦达起亚,紧凑型车
14,8.49,0,2795,2.4,197,0,0,0,0,0,0,0,1,28.2,15,国五,广汽本田,中型车
19,5.38,0,2732,1.6,167,1,1,0,0,1,0,0,1,22.5,11,国五,长安标致雪铁龙,紧凑型SUV
28,4.68,0,2651,1.4,131,1,0,1,1,1,1,0,0,18.2,8.5,国四,一汽-大众,紧凑型车
16,4.51,1,2570,1.4,107,0,0,0,0,0,0,1,1,8.7,3.7,国四,北京现代,小型车
25,0.35,0,3088,2.5,200,0,0,0,0,1,0,0,0,25,21.6,国五,上汽通用别克,MPV
6,6.64,0,3088,2.4,167,0,0,0,0,0,0,0,1,22.7,12.8,国五,上汽通用别克,MPV
24,7.71,1,2603,1.6,110,0,0,0,0,0,0,0,0,10.4,4.5,国四,上汽斯柯达,紧凑型车
3,3.81,0,2614,1.6,110,1,0,1,0,1,0,0,0,14.3,8.3,国五,一汽-大众,紧凑型车
83,18.92,0,3028,2.5,177,1,0,1,0,1,0,0,0,52.8,10.5,国四,华晨宝马,中大型车
40,4.37,1,2490,1.5,103,1,0,0,0,1,0,0,0,9.8,3.1,国四,长安福特,小型车
42,5.43,0,2467,1.6,98,0,0,0,0,0,0,0,0,24.4,9.5,国四,MINI,小型车
52,13.79,0,2700,2.4,174,1,0,1,0,1,1,0,0,30,9.8,国四,现代(进口),中型SUV
30,3.77,0,2610,1.4,131,0,0,0,0,0,0,0,1,16.4,8,国四,上汽大众,紧凑型车
9,3.61,0,2670,1.5,154,0,0,0,0,0,0,0,0,23.9,11,国五,比亚迪,紧凑型车
3,3.13,0,2741,2,241,1,1,1,1,1,1,0,0,56.2,32,国五,奇瑞捷豹路虎,中型SUV
45,8.13,0,2685,1.6,121,0,0,0,0,0,0,0,0,13.9,3.8,国四,上汽通用雪佛兰,紧凑型车
13,2.92,1,2680,1.5,150,0,0,0,0,0,0,0,1,11.9,6.5,国五,长城汽车,紧凑型SUV
41,8.24,1,2525,1.4,103,0,0,0,0,0,0,0,1,9.5,2.79,国四,上汽通用雪佛兰,小型车
48,11.14,0,2630,2,144,1,0,0,1,0,0,0,1,19.6,7.5,国四,东风日产,紧凑型SUV
5,1.13,0,2660,1.5,154,0,0,0,0,0,0,0,1,11.9,7.6,国五,比亚迪,紧凑型SUV
6,5.18,0,2837,2.4,186,1,1,1,1,1,0,0,1,27.8,14.25,国五,上汽通用别克,中型车
42,4.91,0,2737,2,147,0,0,0,0,0,0,0,0,19.5,8.5,国四,上汽通用雪佛兰,中型车
19,3.81,0,2685,1.8,147,0,0,0,0,0,0,0,1,14.9,5.8,国五,上汽通用雪佛兰,紧凑型车
22,6.29,0,2675,2,147,1,0,0,0,1,0,0,0,14.5,6.2,国四,一汽奔腾,紧凑型SUV
30,13.28,0,2690,1.6,177,1,1,0,0,1,0,0,1,23.6,9.25,国四,长安福特,紧凑型SUV
8,3.6,0,2555,1.4,140,1,0,0,0,0,0,0,1,16.3,7.2,国五,上汽通用别克,小型SUV
29,4.33,0,2603,1.6,110,1,0,0,0,0,0,0,1,12.4,5.3,国四,上汽大众,紧凑型车
36,9.62,0,2640,2,165,0,0,0,0,0,0,0,1,22.9,9,国四,北京现代,紧凑型SUV
15,1.85,1,2530,1.5,110,1,0,0,0,1,0,0,1,12.8,6.5,国五,长安福特,小型SUV
17,7.69,1,2700,1.5,120,0,0,0,0,0,0,0,0,8.1,3,国五,东风风行,紧凑型车
50,8.35,1,2685,1.5,120,0,0,1,0,1,0,0,0,8.1,1.4,国四,东风风行,紧凑型车
20,8.13,1,2603,1.6,110,1,0,1,0,1,0,0,0,10.4,4.16,国四,上汽斯柯达,紧凑型车
7,4.53,0,2880,2.5,235,1,0,1,1,1,1,0,0,44.5,22.43,国五,东风英菲尼迪,中型SUV
44,7.57,0,2815,2.3,171,1,0,1,1,1,1,1,0,24.9,7.51,国四,东风标致,中型车
27,7.19,1,2640,1.8,124,0,0,0,0,0,0,0,1,10.8,4.17,国四,长安福特,紧凑型车
5,10.7,0,2690,2,203,0,0,0,0,0,0,0,1,41.2,20,国四,林肯,中型SUV
5,6.64,0,2829,1.5,170,1,0,1,1,1,0,0,0,22.8,11.5,国五,上汽通用雪佛兰,中型车
19,7.03,0,3108,2,218,0,0,0,0,0,0,0,1,49.9,26,国五,华晨宝马,中大型车
55,4.65,1,2600,1.6,110,1,0,0,0,0,0,0,0,10.8,2.38,国四,上汽通用别克,紧凑型车
39,11.23,0,2810,2,184,0,0,0,0,0,0,0,0,54.2,22,国四,宝马(进口),中型SUV
44,8.78,1,2720,2,140,1,0,1,1,1,1,0,1,11.7,2.43,国四,比亚迪,中型SUV
16,5.58,1,2686,1.6,110,0,0,0,0,1,0,0,1,14,6.3,国五,上汽斯柯达,紧凑型车
17,3.13,1,2527,1.5,109,0,0,0,0,1,0,0,1,5.6,2.18,国五,奇瑞汽车,小型车
24,6.96,1,2660,1.6,125,1,0,1,0,1,0,0,1,8.7,3.2,国四,长安汽车,紧凑型车
34,11.91,1,2600,1.6,122,1,0,1,1,0,1,0,0,14.4,5.48,国四,一汽丰田,紧凑型车
61,3.09,1,2615,1.5,107,1,0,1,1,1,1,0,1,8.7,1.45,国四,比亚迪,紧凑型车
84,21.45,0,2803,1.8,163,1,0,1,0,1,0,0,1,23.4,5.1,国四,上汽大众,中型车
2,3.68,0,2860,2,279,0,0,0,0,0,0,0,1,40,20,国五,上汽通用凯迪拉克,中型车
8,5.95,0,2550,1.5,103,0,0,0,0,1,0,0,1,7.6,2.5,国四,力帆汽车,小型SUV
53,6.28,0,2640,1.6,107,1,0,0,1,0,1,0,1,14,4.9,国四,长安马自达,紧凑型车
43,3.15,0,2602,1.8,133,0,0,0,0,0,0,0,0,8.7,2.2,国四,吉利汽车,紧凑型车
12,0.74,0,2705,2,155,0,0,0,0,0,0,0,1,23.9,16.3,国五,广汽菲克Jeep,中型SUV
1,1.98,0,2660,1.5,109,1,0,0,1,1,0,0,1,9.8,5.2,国五,上汽集团,紧凑型车
0,5.31,0,2849,2,253,0,0,0,0,0,0,0,0,54.3,32.8,国五,林肯,中大型SUV
2,3.95,0,2670,2,190,0,0,0,0,0,0,0,1,16,9.5,国五,陆风汽车,紧凑型SUV
56,4.92,1,2700,2,122,0,0,0,0,0,0,0,1,10.1,2.52,国四,长城汽车,紧凑型SUV
26,3.08,0,2710,1.6,163,1,0,1,0,1,1,0,0,19.3,6.25,国四,东风雪铁龙,紧凑型车
4,3.72,0,2706,2,150,0,0,0,0,0,0,0,1,22,15,国五,东风日产,紧凑型SUV
4,4.71,0,2652,1.6,117,0,0,0,0,0,0,0,0,10.4,5.2,国五,东风雪铁龙,紧凑型车
2,4.08,0,2760,2,156,0,0,0,0,0,0,0,1,30.9,19,国五,华晨宝马,紧凑型SUV
1,1.98,0,2850,1.5,181,0,0,0,0,0,0,0,0,20.6,13.6,国五,长安福特,中型车
19,0.39,1,2700,1.2,82,0,0,0,0,0,0,0,1,4,3.2,国五,上汽通用五菱,微面
8,1,1,2670,1.5,116,1,0,0,1,1,0,0,1,7.6,4.5,国五,奇瑞汽车,紧凑型车
58,9.87,0,2690,2.5,171,0,0,0,0,0,0,0,0,26.9,6.38,国四,雷诺(进口),紧凑型SUV
39,3.6,0,2737,2.4,186,1,0,1,0,1,0,0,0,21.7,7.98,国四,上汽通用雪佛兰,中型车
66,6.02,0,2580,1.5,105,0,0,0,0,0,0,0,0,9.2,1.9,国四,华晨中华,紧凑型车
28,6.84,1,2610,1.6,106,0,0,0,0,0,0,0,1,8.7,2.5,国四,东风乘用车,紧凑型车
28,5.93,0,2530,1.5,110,1,0,0,0,1,0,0,0,13.9,6.15,国四,长安福特,小型SUV
57,9.34,0,2720,2.4,160,1,0,1,1,1,1,0,1,14.2,3.8,国四,比亚迪,中型SUV
25,1.79,0,2715,1,125,1,0,0,1,1,1,0,1,21.9,16,国五,上汽集团,紧凑型车
27,5.09,0,2603,1.6,110,1,0,1,0,1,0,0,0,13.4,5.5,国四,上汽大众,紧凑型车
16,0.49,0,2615,1.5,109,1,0,0,1,1,1,0,0,7.9,5.53,国五,吉利汽车,紧凑型车
5,3.88,1,2710,1.8,139,1,0,1,1,1,1,0,0,17.1,6.67,国五,东风雪铁龙,紧凑型车
10,4.99,0,2840,2,184,1,1,0,0,1,0,0,0,45.5,28.5,国五,奔驰(进口),中型车
57,8.29,0,3210,3,258,0,0,0,0,0,0,0,1,97.5,25,国四,宝马(进口),大型车
35,9.4,0,2815,2,147,1,0,0,0,1,0,0,0,19.7,6.5,国四,东风标致,中型车
36,5.21,0,2570,2,200,0,0,0,1,0,0,0,0,30.3,20.8,国四,斯巴鲁,跑车
111,11.59,0,2700,2,129,0,0,0,0,0,0,0,1,17.7,1.9,国三,上汽通用雪佛兰,中型车
87,20.21,0,2760,1.8,184,1,0,1,0,0,0,0,1,37.8,8.5,国四,北京奔驰,中型车
50,5.88,1,2390,1.5,103,0,0,1,0,1,0,0,1,8.9,3,国四,长安铃木,小型车
5,3.78,0,2685,1.5,113,1,0,0,0,1,0,0,1,11.9,5.85,国五,上汽通用雪佛兰,紧凑型车
7,5.69,1,2610,1.5,152,0,0,0,0,0,0,0,1,12.8,4.98,国五,奇瑞汽车,紧凑型SUV
14,7.66,1,2720,1.5,112,0,0,0,0,0,0,0,1,5.6,2.88,国四,上汽通用五菱,微面
42,3.09,0,2685,1.6,121,1,0,0,0,1,0,0,0,16.3,4.75,国四,上汽通用别克,紧凑型车
106,10.08,1,2460,1.4,86,0,0,0,0,0,0,0,1,10.1,1.5,国三,上汽大众,小型车
4,4.69,1,2410,1.4,101,0,0,0,0,0,0,0,1,4.8,2.2,国五,长安汽车,小型车
22,8.7,0,2700,2.4,189,1,1,1,0,1,0,0,0,27.1,11.87,国五,北京现代,中型SUV
30,5.58,0,2630,1.5,136,1,0,0,0,1,0,0,1,14.1,4.7,国四,华晨中华,紧凑型SUV
107,11.77,1,2612,1.6,106,1,0,0,0,1,0,0,0,14.4,0.89,国三,东风标致,紧凑型车
4,3,1,2500,1.5,113,1,0,0,0,0,0,0,1,7.4,4,国五,上汽通用雪佛兰,小型车
7,4.23,0,2699,1.6,156,0,0,0,0,0,0,0,0,29.3,20,国四,北京奔驰,紧凑型SUV
17,4.39,0,2685,1.5,113,1,0,0,0,1,0,0,1,11.9,5.7,国五,上汽通用雪佛兰,紧凑型车
9,3.17,0,2540,1.6,167,0,1,1,1,1,1,1,1,17.8,7.4,国五,东风标致,小型SUV
15,1.65,0,2600,1.5,131,0,0,0,0,0,0,0,0,10.4,9,国五,广汽本田,紧凑型车
19,1.11,0,2670,1.5,154,1,0,1,1,1,1,0,1,22.8,8,国四,比亚迪,紧凑型车
33,9.4,0,2635,2.4,170,1,0,0,0,0,0,0,1,26.7,10.6,国四,Jeep(进口),紧凑型SUV
21,7.71,0,2837,2.4,186,1,1,1,1,1,0,1,0,27.8,12,国五,上汽通用别克,中型车
60,6.7,1,2500,1.6,109,0,0,0,0,0,0,0,1,8.7,2,国四,长安铃木,紧凑型车
39,7.19,0,2578,1.4,131,0,0,0,0,0,0,0,1,18.5,6.9,国四,上汽斯柯达,紧凑型车
26,2.84,1,2685,1.5,120,0,0,0,0,1,0,0,1,7.9,3.1,国四,东风风行,紧凑型SUV
54,5.87,1,2720,2,140,1,0,1,1,1,1,0,1,11.7,3.5,国四,比亚迪,中型SUV
54,5.52,1,2605,1.5,94,1,0,1,1,1,1,1,1,7.5,1.17,国四,力帆汽车,紧凑型车
8,2.92,1,3000,1.6,113,0,0,0,0,0,0,0,1,7,4.95,国五,东风风行,MPV
50,8.52,0,2760,1.8,184,1,0,1,1,1,0,0,0,42.1,15,国四,北京奔驰,中型车
27,5.17,0,2737,2,154,0,0,0,0,0,0,0,1,19.7,7.8,国四,上汽通用雪佛兰,中型车
20,3.09,0,2837,1.4,150,1,0,1,1,1,1,0,0,31.3,18,国五,上汽集团,中型车
59,5.95,0,2705,1.8,133,0,0,0,0,0,0,0,0,15.2,4,国四,上汽集团,紧凑型车
2,2.21,0,2650,2,220,1,0,1,1,1,1,0,0,19.5,9,国五,上汽集团,紧凑型SUV
16,1.93,1,2720,1.5,112,0,0,0,0,0,0,0,1,5,3.4,国五,上汽通用五菱,微面
1,1.54,0,2640,1.5,114,1,0,0,0,1,0,0,1,13.8,8.2,国五,上汽通用别克,紧凑型车
25,5.77,0,2555,1.4,140,1,0,0,0,0,0,0,1,17.4,6.87,国四,上汽通用别克,小型SUV
34,14.03,0,3088,3,258,1,1,1,1,1,1,0,0,40.2,16.57,国四,上汽通用别克,MPV
13,1.78,0,2705,1.5,109,1,0,1,1,1,1,0,0,28.2,11,国五,上汽集团,紧凑型车
71,13.17,0,2675,2,146,1,0,0,0,0,0,0,1,19.5,4.5,国四,一汽马自达,中型车
8,3.49,0,2719,2.3,314,0,0,0,0,0,0,0,0,43.4,24.8,国五,福特(进口),跑车
18,2.3,0,2909,3,340,1,0,1,1,1,1,0,0,75.8,33.5,国五,捷豹,中大型车
21,11.83,0,2950,2.5,163,0,0,0,0,0,0,0,0,27.1,12.9,国五,一汽马自达,MPV
18,5.43,0,2737,2,154,1,0,1,0,1,0,0,0,20.3,8.8,国五,上汽通用雪佛兰,中型车
37,5.75,1,2390,1.5,103,0,0,0,0,0,0,0,0,8.9,3.5,国四,长安铃木,小型车
10,3.14,0,2656,1.8,180,1,0,1,0,1,0,0,0,23.2,13.5,国五,上汽大众,紧凑型车
18,5.77,1,2640,1.6,107,0,0,0,0,0,0,0,0,12.2,4.95,国四,长安马自达,紧凑型车
12,1.39,0,2700,1.6,128,1,0,1,0,1,0,0,0,14.3,6.5,国四,东风悦达起亚,紧凑型车
20,11.18,0,2706,2,150,0,0,0,0,0,0,0,0,22.8,12.5,国五,东风日产,紧凑型SUV
14,3.58,1,2603,1.6,110,0,0,0,0,0,0,0,1,11.3,5,国五,上汽大众,紧凑型车
43,10.66,0,2803,2,200,1,0,1,1,1,1,0,0,30.9,10.5,国四,上汽大众,中型车
5,3.64,1,2502,1.5,102,0,0,0,0,1,0,1,1,6.3,2.5,国四,潍柴汽车,小型SUV
2,3.11,0,2720,2,205,0,0,0,0,0,0,0,0,30.4,14,国五,比亚迪,中型SUV
20,3.97,0,2750,2,152,0,0,0,0,0,0,0,0,17.5,8.5,国四,起亚(进口),MPV
26,3.89,0,2710,2,147,0,0,0,0,1,0,0,0,15.6,5.85,国四,东风标致,紧凑型车
6,2.31,0,2684,2,200,1,1,1,1,1,1,0,0,34.3,19,国五,上汽大众,紧凑型SUV
3,5.23,0,2857,2,250,0,0,0,0,0,0,0,0,42.3,28,国五,上汽通用凯迪拉克,中型SUV
8,3.92,0,2640,2,160,1,0,0,1,1,1,0,0,17.8,9.99,国五,北京现代,紧凑型SUV
65,7.3,0,2600,1.6,110,1,0,1,0,1,0,1,1,12.8,2.8,国四,上汽通用别克,紧凑型车
47,7.22,0,2850,2,203,1,0,1,0,1,1,0,1,23.6,7.5,国四,长安福特,中型车
8,5.83,0,2707,2.4,167,1,0,1,0,1,0,0,0,20.3,10.35,国五,上汽通用雪佛兰,中型SUV
48,6.67,1,2525,1.4,103,0,0,0,0,0,0,0,1,9.5,2.68,国四,上汽通用雪佛兰,小型车
31,12.27,0,2684,1.8,160,1,1,1,1,1,1,0,1,28.2,13,国四,上汽大众,紧凑型SUV
37,4.63,0,2469,1.4,122,1,1,0,0,1,0,0,0,27.1,9.6,国四,奥迪(进口),小型车
14,8.78,0,2774,3,305,0,0,0,0,0,0,0,1,59.4,32.18,国四,沃尔沃(进口),中型SUV
17,3.3,0,2712,2,147,1,0,1,1,1,1,0,0,15.2,7.1,国五,东风乘用车,紧凑型SUV
4,4.18,0,2590,1.6,125,0,0,0,0,0,0,0,1,15.5,8.8,国五,北京现代,小型SUV
28,12.87,0,2690,2,140,0,0,0,0,0,0,0,0,24,10,国四,雷诺(进口),紧凑型SUV
22,8.48,0,2737,2,154,0,0,0,0,0,0,0,0,18.4,7.88,国五,上汽通用雪佛兰,中型车
44,13.16,1,2685,1.6,117,1,0,0,0,1,0,0,0,13,4,国四,上汽通用雪佛兰,紧凑型车
9,3.89,0,2700,1.5,169,1,1,0,1,1,1,0,1,31,15.99,国五,上汽集团,紧凑型SUV
41,5.02,0,2608,1.6,106,1,0,0,0,1,0,0,1,11.5,3.5,国四,东风标致,紧凑型车
3,2.42,0,2555,1.4,140,1,0,1,1,1,0,0,1,18.3,8.5,国五,上汽通用别克,小型SUV
16,5.35,0,2670,1.5,154,1,0,1,0,0,0,0,0,22.8,9.8,国五,比亚迪,紧凑型车
36,7.83,1,2685,1.6,121,1,0,0,0,0,0,0,0,13,4,国四,上汽通用雪佛兰,紧凑型车
22,2.19,0,1867,1,70,0,0,0,0,0,0,0,0,12.5,5.5,国四,smart,微型车
6,2.25,0,2841,1.8,180,1,0,1,0,1,0,0,0,23.9,13.9,国五,上汽斯柯达,中型车
15,11.51,0,2670,1.5,154,1,0,1,1,1,1,0,0,22.8,7.93,国五,比亚迪,紧凑型车
7,3.79,0,2670,1.5,154,1,0,1,1,1,1,0,0,23.9,10.81,国五,比亚迪,紧凑型车
6,0.86,0,2530,1.5,110,1,0,0,1,1,1,0,1,13.9,7.07,国四,长安福特,小型SUV
23,1.08,0,2719,2.3,314,0,0,1,1,1,1,0,1,43.1,29.45,国五,福特(进口),跑车
64,5.61,1,2340,1,68,0,0,0,0,0,0,0,0,4,0.5,国四,比亚迪,微型车
46,10.47,0,3012,2,180,1,0,0,0,1,1,0,1,44.5,19.6,国四,一汽-大众奥迪,中大型车
1,4.36,0,2835,2,240,1,1,1,0,1,1,0,0,48.6,24,国五,捷豹,中型车
27,11.38,1,2635,1.8,136,1,0,1,0,1,0,0,1,13.8,4.75,国四,东南汽车,紧凑型车
93,24.81,0,2803,1.8,163,1,0,1,0,1,0,0,1,23.4,3.6,国三,上汽大众,中型车
28,9.21,0,3012,2.5,190,1,1,1,1,1,1,0,0,50.9,25.6,国四,一汽-大众奥迪,中大型车
11,1.6,0,2760,2,156,1,1,1,0,1,1,0,0,36.8,18.5,国五,华晨宝马,紧凑型SUV
17,3.89,1,2730,1.8,139,0,0,0,0,1,0,0,1,14.1,6.08,国五,东风标致,紧凑型车
52,9.92,0,2640,2,165,1,1,1,1,1,1,0,0,22.8,7.5,国四,东风悦达起亚,紧凑型SUV
60,11.11,0,3215,3,231,1,0,1,0,1,0,0,1,64.9,21.8,国四,奔驰(进口),MPV
60,14,0,2700,1.8,143,0,0,0,0,0,0,0,1,15.2,2.88,国四,上汽通用雪佛兰,中型车
14,3.63,1,2650,1.6,123,0,0,0,0,0,0,0,1,10.7,5,国五,东风悦达起亚,紧凑型车
0,0.7,1,2685,1.5,113,0,0,0,0,0,0,0,1,9.8,5.4,国五,上汽通用雪佛兰,紧凑型车
1,3.29,0,2720,2,205,1,1,1,1,1,1,0,1,30.4,13.4,国五,比亚迪,中型SUV
18,2.92,0,2795,2,162,1,0,0,0,1,0,0,0,20.6,9.5,国四,北京现代,中型车
1,5.52,1,2610,1.6,110,0,0,0,1,0,1,0,0,11.9,6.5,国五,上汽大众,紧凑型车
22,8.32,0,2637,1.4,131,1,0,0,0,1,0,0,1,16.8,8.5,国四,一汽-大众,紧凑型车
29,7.85,0,2850,2,242,1,0,1,1,1,1,0,0,28.9,13.3,国四,长安福特,中型车
13,4.27,0,2910,2.2,188,1,0,0,1,1,1,0,1,27,8.8,国五,东风裕隆,中型SUV
68,14.17,1,2527,1.5,109,0,0,0,0,0,0,0,1,6.2,1,国四,奇瑞汽车,小型车
32,13.36,0,3088,2.4,167,0,0,0,0,0,0,1,1,22.7,10,国四,上汽通用别克,MPV
10,6.64,1,2652,1.6,117,0,0,0,0,0,0,0,0,9.2,4.5,国五,东风标致,紧凑型车
54,10.99,1,2745,2,140,1,0,1,1,1,1,0,1,9.6,2.5,国四,比亚迪,中型车
13,1.87,0,2670,1.5,154,0,0,0,0,0,0,0,1,23.9,9,国五,比亚迪,紧凑型车
4,7.18,0,2775,2,167,0,0,0,0,0,0,0,0,20.9,14.49,国五,广汽丰田,中型车
56,13.16,1,2578,1.6,105,0,0,0,0,0,0,0,1,13.9,4,国四,上汽斯柯达,紧凑型车
16,4.41,1,2651,1.6,105,1,0,1,0,0,0,0,1,15.1,8,国四,一汽-大众,紧凑型车
46,9.53,1,2685,1.6,117,0,0,0,0,0,0,1,0,13,4.5,国四,上汽通用雪佛兰,紧凑型车
36,5.49,1,2610,1.6,106,0,0,0,0,0,0,0,0,8.2,1.8,国四,东风乘用车,紧凑型车
11,7.47,1,2685,1.5,120,0,0,0,0,0,0,0,1,7.3,3.2,国五,东风风行,紧凑型SUV
42,2.4,0,2780,1.8,140,0,0,0,1,0,1,0,1,17.3,8,国四,广汽丰田,MPV
6,3.72,0,2700,1.8,177,0,0,0,0,0,0,0,1,12.7,9,国五,长安汽车,紧凑型SUV
12,0.9,1,2680,1.5,150,0,0,0,0,0,0,0,1,11.1,7.5,国五,长城汽车,紧凑型SUV
19,5.45,0,2670,1.5,154,0,0,0,0,0,0,0,0,22.8,8.5,国四,比亚迪,紧凑型车
24,3.11,0,2555,1.4,140,0,0,0,0,0,0,0,0,17.4,8,国四,上汽通用别克,小型SUV
44,7.12,1,2615,1.5,109,0,0,1,0,0,0,0,1,5.9,1.9,国四,比亚迪,紧凑型车
39,7.48,0,2815,2,147,1,0,1,0,1,1,0,0,22.2,7.07,国四,东风标致,中型车
68,9.05,0,2684,1.8,160,1,1,1,0,1,0,0,1,29,10.14,国四,上汽大众,紧凑型SUV
42,8.62,0,2740,1.8,160,1,0,0,0,1,0,0,0,20.3,5.41,国四,上汽集团,中型SUV
5,1.49,0,2650,1.5,169,1,0,1,0,1,0,0,0,16.2,7.51,国五,上汽集团,紧凑型SUV
58,20.85,0,2869,2,180,1,0,0,0,1,0,0,0,33.6,10.5,国四,一汽-大众奥迪,中型车
69,21.48,0,2925,2.5,193,0,0,0,0,0,0,0,1,40.4,13,国四,一汽丰田,中大型车
19,5.94,1,2530,1.5,110,0,0,0,0,0,0,0,1,10.3,3.6,国四,长安福特,小型SUV
22,0.44,0,2805,2,161,1,0,0,1,1,0,0,0,19.1,12.9,国五,东风悦达起亚,中型车
8,2.79,0,2915,3,234,1,1,1,1,1,1,0,1,74.9,35,国五,Jeep(进口),中大型SUV
58,12.25,0,2933,3,306,1,0,1,1,1,1,0,1,114.5,29.88,国四,宝马(进口),中大型SUV
26,14.45,1,2603,1.6,110,0,0,0,0,0,0,0,0,9.8,3.8,国四,上汽大众,紧凑型车
12,2.49,0,2800,2,201,1,1,1,1,1,1,0,0,19.8,14.1,国五,广汽乘用车,中型SUV
57,14.71,1,2685,1.6,117,1,0,0,0,1,0,0,1,13,2.5,国四,上汽通用雪佛兰,紧凑型车
53,10.71,1,2468,1.5,109,0,0,0,0,0,0,0,1,5.7,0.9,国四,奇瑞汽车,小型车
8,5.87,0,2815,1.8,204,1,0,1,0,1,0,0,1,24.9,12.1,国五,东风标致,中型车
16,3.14,0,2635,2.4,170,1,0,1,1,0,1,0,1,29.3,12.3,国五,Jeep(进口),紧凑型SUV
4,1.39,1,2465,1.6,105,0,0,0,0,1,0,0,1,10.7,4.05,国五,上汽斯柯达,小型车
51,11.81,0,2700,2.4,174,1,0,1,0,1,1,0,1,28,8,国四,现代(进口),中型SUV
95,8.26,0,2578,1.8,150,0,0,0,0,0,0,0,0,20.6,4,国三,一汽-大众,紧凑型车
0,1.58,0,2640,1.5,114,0,0,0,0,0,0,0,0,13.8,7.5,国五,上汽通用别克,紧凑型车
19,4.14,0,2685,1.6,121,1,0,0,0,1,0,0,1,16.3,6.1,国五,上汽通用别克,紧凑型车
58,18.38,0,2700,2,150,1,0,1,1,1,1,0,0,17.9,4.5,国四,起亚(进口),MPV
58,7.56,0,2678,1.4,131,1,0,1,0,1,0,0,1,21,7,国四,上汽大众,MPV
32,6.86,1,2570,1.4,107,0,0,0,0,0,0,0,0,8.6,3.2,国四,北京现代,小型车
56,6.16,0,2465,1.4,86,0,0,0,0,0,0,0,1,9.9,3.1,国四,上汽斯柯达,小型车
67,13.11,1,2600,1.6,109,1,0,1,0,1,0,0,1,12.7,2.7,国四,东风日产,紧凑型车
29,6.69,0,3200,3.5,258,0,0,0,0,0,0,0,0,73.7,27.8,国四,福建奔驰,MPV
17,1.63,0,2837,2,147,0,0,0,0,0,0,0,1,23.3,10,国四,上汽集团,中型车
4,1.59,0,2680,1.5,150,1,0,0,1,1,1,0,1,12.4,8,国五,长城汽车,紧凑型SUV
16,3.88,0,2737,2,154,0,0,0,0,0,0,0,0,18.4,9,国五,上汽通用雪佛兰,中型车
22,7.27,0,2737,2,154,1,0,0,1,1,1,0,0,18.4,7.9,国五,上汽通用雪佛兰,中型车
18,5,0,2737,2,154,1,0,0,0,1,0,0,1,18.4,7.8,国四,上汽通用雪佛兰,中型车
37,9.61,0,2610,1.6,105,0,0,0,0,0,0,0,1,13.6,6.3,国四,上汽大众,紧凑型车
22,5.91,1,2710,2,147,0,0,0,0,1,0,0,0,14.3,4.38,国四,东风标致,紧凑型车
20,2.54,0,2648,1.6,125,1,0,0,0,1,0,0,0,15.6,7.6,国五,长安福特,紧凑型车
5,5.09,0,2850,2,203,1,0,0,1,1,1,0,0,24.2,13.8,国五,长安福特,中型车
54,12.42,0,2803,1.8,160,1,0,1,0,1,0,0,0,23.4,8.8,国四,上汽大众,中型车
5,5.15,0,2560,1.5,150,0,0,0,1,1,1,0,0,12.7,7,国五,长城汽车,小型SUV
26,5.49,1,2610,1.6,110,0,0,0,0,0,0,0,1,12.3,6.4,国四,上汽大众,紧凑型车
19,1.66,0,2670,1.5,154,1,0,1,1,1,1,0,0,22.8,9,国五,比亚迪,紧凑型车
50,7.31,0,2760,2.5,218,1,0,1,0,1,0,0,0,44.9,13.7,国四,华晨宝马,中型车
35,4.37,0,2850,2.5,193,1,0,1,0,0,0,0,0,25.8,13.76,国四,一汽丰田,中型车
0,4.7,0,2860,2,279,1,0,1,1,1,0,0,0,34.6,18.52,国五,上汽通用凯迪拉克,中型车
24,0.77,0,2750,2,144,0,0,0,0,0,0,0,1,21,13.78,国四,马自达(进口),MPV
1,2.05,0,2860,2.3,276,1,1,1,1,1,1,0,0,54.3,28.3,国五,福特(进口),中大型SUV
21,2.15,0,3061,2,254,1,1,1,1,1,1,0,0,48.7,30,国五,沃尔沃亚太,中大型车
47,4.18,0,2685,1.6,121,1,0,0,0,0,0,0,0,13.9,3.6,国四,上汽通用雪佛兰,紧凑型车
66,9.71,1,2700,2,122,0,0,0,0,0,0,1,0,10.1,2.1,国三,长城汽车,紧凑型SUV
55,7.76,1,2640,1.8,124,0,0,0,0,0,0,1,1,11.4,2.7,国四,长安福特,紧凑型车
45,5.46,0,2807,3,271,0,0,0,0,0,0,0,1,46.7,15.99,国四,凯迪拉克(进口),中型SUV
28,6.21,0,2807,2,211,1,1,1,1,1,1,0,0,52.3,24.5,国五,一汽-大众奥迪,中型SUV
43,11.95,1,2684,1.8,160,0,0,1,1,1,1,0,1,24.5,8.5,国四,上汽大众,紧凑型SUV
